Year,Multi_short,ODA,Share,full name,Donor
2021,UNDCO,2.41,0.0%,United Nations Development Coordination Office,Canada
2021,International Organisation for Migration ,1.69,0.0%,International Organisation for Migration ,Canada
2021,United Nations Office of Co-ordination of Humanitarian Affairs ,1.61,0.0%,United Nations Office of Co-ordination of Humanitarian Affairs ,Canada
2021,United Nations University (including Endowment Fund) ,1.61,0.0%,United Nations University (including Endowment Fund) ,Canada
2021,Commonwealth Foundation ,0.98,0.0%,Commonwealth Foundation ,Canada
2021,World Trade Organisation - International Trade Centre ,0.76,0.0%,World Trade Organisation - International Trade Centre ,Canada
2021,International Telecommunications Union,0.72,0.0%,International Telecommunications Union,Canada
2021,MLF-MP,0.71,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Canada
2021,International Renewable Energy Agency,0.66,0.0%,International Renewable Energy Agency,Canada
2021,International Agency for Research on Cancer,0.52,0.0%,International Agency for Research on Cancer,Canada
2021,United Nations Framework Convention on Climate Change ,0.51,0.0%,United Nations Framework Convention on Climate Change ,Canada
2021,"Inter-American Development Bank, Fund for Special Operations ",0.44,0.0%,"Inter-American Development Bank, Fund for Special Operations ",Canada
2021,Universal Postal Union ,0.24,0.0%,Universal Postal Union ,Canada
2021,Organisation of American States ,0.1,0.0%,Organisation of American States ,Canada
2021,World Meteorological Organisation ,0.08,0.0%,World Meteorological Organisation ,Canada
2021,International Network for Bamboo and Rattan ,0.03,0.0%,International Network for Bamboo and Rattan ,Canada
2021,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.01,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Canada
2021,Convention to Combat Desertification ,0.0,0.0%,Convention to Combat Desertification ,Canada
2021,CTF,0.0,0.0%,Clean Technology Fund,Canada
2021,Pan-American Health Organisation ,0.0,0.0%,Pan-American Health Organisation ,Canada
2021,Inter-American Institute for Co-operation on Agriculture ,0.0,0.0%,Inter-American Institute for Co-operation on Agriculture ,Canada
2021,"United Nations Educational, Scientific and Cultural Organisation",0.0,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Canada
2021,International Atomic Energy Agency - assessed contributions,0.0,0.0%,International Atomic Energy Agency - assessed contributions,Canada
2021,"Other multilateral institutions, Other",,,"Other multilateral institutions, Other",Canada
2022,IDA,588.18,1.1%,International Development Association ,Canada
2022,ADF,314.17,0.59%,African Development Fund ,Canada
2022,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",250.53,0.47%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Canada
2022,GCF,187.58,0.35%,Green Climate Fund,Canada
2022,IFC,165.7,0.31%,International Finance Corporation ,Canada
2022,GAVI,75.03,0.14%,Global Alliance for Vaccines and Immunization ,Canada
2022,International Monetary Fund - Poverty Reduction and Growth Trust ,37.52,0.07%,International Monetary Fund - Poverty Reduction and Growth Trust ,Canada
2022,UN,36.74,0.07%,United Nations,Canada
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",30.46,0.06%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Canada
2022,IMF's Resilience and Sustainability Trust,30.12,0.06%,IMF's Resilience and Sustainability Trust,Canada
2022,UNDP,30.01,0.06%,United Nations Development Programme ,Canada
2022,Global Environment Facility - Least Developed Countries Fund,28.14,0.05%,Global Environment Facility - Least Developed Countries Fund,Canada
2022,International Development Association - Multilateral Debt Relief Initiative,24.41,0.05%,International Development Association - Multilateral Debt Relief Initiative,Canada
2022,IBRD,24.12,0.05%,International Bank for Reconstruction and Development ,Canada
2022,ADB,22.61,0.04%,Asian Development Bank,Canada
2022,CERF,22.06,0.04%,Central Emergency Response Fund,Canada
2022,UNRWA,21.38,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Canada
2022,International Organisation of the Francophonie,20.36,0.04%,International Organisation of the Francophonie,Canada
2022,WFP,18.76,0.04%,World Food Programme ,Canada
2022,CGIAR ,18.76,0.04%,CGIAR Fund,Canada
2022,GEF-TF,16.96,0.03%,Global Environment Facility Trust Fund,Canada
2022,CDB,15.27,0.03%,Caribbean Development Bank ,Canada
2022,AF,15.01,0.03%,Adaptation Fund,Canada
2022,MLF-MP,14.3,0.03%,Multilateral Fund for the Implementation of the Montreal Protocol ,Canada
2022,UNICEF,12.16,0.02%,United Nations Children's Fund ,Canada
2022,UNFPA,11.71,0.02%,United Nations Population Fund ,Canada
