Year,Multi_short,ODA,Share,full name,Donor
2021,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",35.64,0.06%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Spain
2021,Catastrophe Containment and Relief Trust,29.7,0.05%,Catastrophe Containment and Relief Trust,Spain
2021,UN,28.52,0.05%,United Nations,Spain
2021,GCF,28.51,0.05%,Green Climate Fund,Spain
2021,CAF,26.37,0.05%,Development Bank of Latin America,Spain
2021,IBRD,25.13,0.04%,International Bank for Reconstruction and Development ,Spain
2021,JSDGF,23.76,0.04%,Joint Sustainable Development Goals Fund,Spain
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",20.42,0.04%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Spain
2021,"International Monetary Fund - Poverty Reduction and Growth - Heavily Indebted Poor Countries Debt Relief Initiative Trust Fund [includes HIPC, Extended Credit Facility (ECF), and ECF-HIPC sub-accounts] ",16.31,0.03%,"International Monetary Fund - Poverty Reduction and Growth - Heavily Indebted Poor Countries Debt Relief Initiative Trust Fund [includes HIPC, Extended Credit Facility (ECF), and ECF-HIPC sub-accounts] ",Spain
2021,AfDB,12.81,0.02%,African Development Bank,Spain
2021,IFFIm,11.37,0.02%,International Finance Facility for Immunisation,Spain
2021,FAO,9.15,0.02%,Food and Agricultural Organisation,Spain
2021,World Health Organisation - assessed contributions,8.14,0.01%,World Health Organisation - assessed contributions,Spain
2021,Council of Europe,7.23,0.01%,Council of Europe,Spain
2021,MLF-MP,6.78,0.01%,Multilateral Fund for the Implementation of the Montreal Protocol ,Spain
2021,Organization for Security and Co-operation in Europe,5.84,0.01%,Organization for Security and Co-operation in Europe,Spain
2021,International Labour Organisation - Assessed Contributions,5.52,0.01%,International Labour Organisation - Assessed Contributions,Spain
2021,UNWTO,4.77,0.01%,World Tourism Organization,Spain
2021,World Health Organisation - core voluntary contributions account,4.75,0.01%,World Health Organisation - core voluntary contributions account,Spain
2021,"United Nations Educational, Scientific and Cultural Organisation",4.54,0.01%,"United Nations Educational, Scientific and Cultural Organisation",Spain
2021,CABEI,4.03,0.01%,Central American Bank for Economic Integration ,Spain
2021,International Atomic Energy Agency - assessed contributions,3.24,0.01%,International Atomic Energy Agency - assessed contributions,Spain
2021,International Centre for Advanced Mediterranean Agronomic Studies ,3.1,0.01%,International Centre for Advanced Mediterranean Agronomic Studies ,Spain
2021,UNIDO,2.87,0.01%,United Nations Industrial Development Organisation ,Spain
2021,International Organisation for Migration ,2.84,0.01%,International Organisation for Migration ,Spain
2021,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),1.8,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Spain
2021,World Meteorological Organisation ,1.61,0.0%,World Meteorological Organisation ,Spain
2021,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),1.58,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Spain
2021,UNEP,1.41,0.0%,United Nations Environment Programme ,Spain
2021,AF,1.19,0.0%,Adaptation Fund,Spain
2021,United Nations Framework Convention on Climate Change ,1.03,0.0%,United Nations Framework Convention on Climate Change ,Spain
2021,"Organisation of Ibero-American States for Education, Science and Culture",0.86,0.0%,"Organisation of Ibero-American States for Education, Science and Culture",Spain
2021,GAVI,0.59,0.0%,Global Alliance for Vaccines and Immunization ,Spain
2021,United Nations Entity for Gender Equality and the Empowerment of Women,0.59,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Spain
2021,International Telecommunications Union,0.37,0.0%,International Telecommunications Union,Spain
2021,International Renewable Energy Agency,0.32,0.0%,International Renewable Energy Agency,Spain
2021,Intergovernmental Panel on Climate Change ,0.24,0.0%,Intergovernmental Panel on Climate Change ,Spain
2021,Convention to Combat Desertification ,0.19,0.0%,Convention to Combat Desertification ,Spain
2021,Universal Postal Union ,0.16,0.0%,Universal Postal Union ,Spain
2021,United Nations Mine Action Service ,0.13,0.0%,United Nations Mine Action Service ,Spain
2021,United Nations Human Settlement Programme ,0.12,0.0%,United Nations Human Settlement Programme ,Spain
2021,UNIDIR,0.07,0.0%,United Nations Institute for Disarmament Research,Spain
2021,International Institute for Democracy and Electoral Assistance ,0.03,0.0%,International Institute for Democracy and Electoral Assistance ,Spain
2021,World Intellectual Property Organisation ,0.02,0.0%,World Intellectual Property Organisation ,Spain
2021,CEB,0.02,0.0%,Council of Europe Development Bank,Spain
2022,European Commission - Development Share of Budget,1435.86,2.68%,European Commission - Development Share of Budget,Spain
2022,European Commission - European Development Fund,225.97,0.42%,European Commission - European Development Fund,Spain
2022,IDA,176.58,0.33%,International Development Association ,Spain
2022,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",54.87,0.1%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Spain
2022,ADF,43.66,0.08%,African Development Fund ,Spain
2022,IFC,40.89,0.08%,International Finance Corporation ,Spain
2022,International Monetary Fund - Poverty Reduction and Growth Trust ,37.07,0.07%,International Monetary Fund - Poverty Reduction and Growth Trust ,Spain
2022,UN,29.14,0.05%,United Nations,Spain
2022,GCF,27.38,0.05%,Green Climate Fund,Spain
2022,IBRD,21.61,0.04%,International Bank for Reconstruction and Development ,Spain
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",20.64,0.04%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Spain
2022,GEF-TF,13.36,0.02%,Global Environment Facility Trust Fund,Spain
2022,JSDGF,11.75,0.02%,Joint Sustainable Development Goals Fund,Spain
2022,AfDB,9.7,0.02%,African Development Bank,Spain
2022,FAO,8.9,0.02%,Food and Agricultural Organisation,Spain
2022,World Health Organisation - assessed contributions,8.02,0.01%,World Health Organisation - assessed contributions,Spain
2022,Council of Europe,7.49,0.01%,Council of Europe,Spain
2022,MLF-MP,6.51,0.01%,Multilateral Fund for the Implementation of the Montreal Protocol ,Spain
2022,ADB,5.7,0.01%,Asian Development Bank,Spain
2022,IFFIm,5.7,0.01%,International Finance Facility for Immunisation,Spain
2022,Organization for Security and Co-operation in Europe,5.56,0.01%,Organization for Security and Co-operation in Europe,Spain
2022,International Labour Organisation - Assessed Contributions,5.15,0.01%,International Labour Organisation - Assessed Contributions,Spain
2022,SCF,4.99,0.01%,Strategic Climate Fund,Spain
2022,"United Nations Educational, Scientific and Cultural Organisation",4.58,0.01%,"United Nations Educational, Scientific and Cultural Organisation",Spain
2022,CABEI,3.11,0.01%,Central American Bank for Economic Integration ,Spain
2022,International Atomic Energy Agency - assessed contributions,3.1,0.01%,International Atomic Energy Agency - assessed contributions,Spain
2022,World Health Organisation - core voluntary contributions account,2.99,0.01%,World Health Organisation - core voluntary contributions account,Spain
2022,International Centre for Advanced Mediterranean Agronomic Studies ,2.98,0.01%,International Centre for Advanced Mediterranean Agronomic Studies ,Spain
2022,CERF,2.85,0.01%,Central Emergency Response Fund,Spain
2022,UNWTO,2.84,0.01%,World Tourism Organization,Spain
2022,UNIDO,2.45,0.0%,United Nations Industrial Development Organisation ,Spain
2022,International Organisation for Migration ,1.99,0.0%,International Organisation for Migration ,Spain
2022,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),1.89,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Spain
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),1.78,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Spain
2022,World Meteorological Organisation ,1.61,0.0%,World Meteorological Organisation ,Spain
2022,United Nations Entity for Gender Equality and the Empowerment of Women,1.14,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Spain
