Year,Multi_short,ODA,Share,Full Name,Donor
2022,European and Mediterranean Plant Protection Organisation ,0.06,0.0%,European and Mediterranean Plant Protection Organisation ,Finland
2022,Convention to Combat Desertification ,0.04,0.0%,Convention to Combat Desertification ,Finland
2022,UNIDIR,0.02,0.0%,United Nations Institute for Disarmament Research,Finland
2022,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.01,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Finland
2022,World Meteorological Organisation ,0.01,0.0%,World Meteorological Organisation ,Finland
2023,European Commission - Development Share of Budget,246.26,0.4%,European Commission - Development Share of Budget,Finland
2023,IDA,135.76,0.22%,International Development Association ,Finland
2023,ADF,109.38,0.18%,African Development Fund ,Finland
2023,European Commission - European Development Fund,33.59,0.05%,European Commission - European Development Fund,Finland
2023,UNFPA,32.44,0.05%,United Nations Population Fund ,Finland
2023,GCF,26.21,0.04%,Green Climate Fund,Finland
2023,United Nations Entity for Gender Equality and the Empowerment of Women,20.55,0.03%,United Nations Entity for Gender Equality and the Empowerment of Women,Finland
2023,International Development Association - Multilateral Debt Relief Initiative,15.4,0.03%,International Development Association - Multilateral Debt Relief Initiative,Finland
2023,GEF-TF,12.98,0.02%,Global Environment Facility Trust Fund,Finland
2023,IBRD,8.93,0.01%,International Bank for Reconstruction and Development ,Finland
2023,CERF,8.65,0.01%,Central Emergency Response Fund,Finland
2023,WFP,8.65,0.01%,World Food Programme ,Finland
2023,United Nations Office of the High Commissioner for Refugees,7.57,0.01%,United Nations Office of the High Commissioner for Refugees,Finland
2023,UNICEF,7.57,0.01%,United Nations Children's Fund ,Finland
2023,IFC,6.77,0.01%,International Finance Corporation ,Finland
2023,UN,6.34,0.01%,United Nations,Finland
2023,UNEP,6.03,0.01%,United Nations Environment Programme ,Finland
2023,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),5.71,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Finland
2023,IFAD,5.41,0.01%,International Fund for Agricultural Development ,Finland
2023,UNRWA,5.41,0.01%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Finland
2023,NDF,5.39,0.01%,Nordic Development Fund,Finland
2023,AfDB,3.96,0.01%,African Development Bank,Finland
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",2.95,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Finland
2023,United Nations Office of Co-ordination of Humanitarian Affairs ,2.7,0.0%,United Nations Office of Co-ordination of Humanitarian Affairs ,Finland
2023,UNDP,2.16,0.0%,United Nations Development Programme ,Finland
2023,United Nations Peacebuilding Fund,2.16,0.0%,United Nations Peacebuilding Fund,Finland
2023,FAO,1.67,0.0%,Food and Agricultural Organisation,Finland
2023,World Health Organisation - assessed contributions,1.57,0.0%,World Health Organisation - assessed contributions,Finland
2023,International Labour Organisation - Assessed Contributions,1.56,0.0%,International Labour Organisation - Assessed Contributions,Finland
2023,Organization for Security and Co-operation in Europe,1.53,0.0%,Organization for Security and Co-operation in Europe,Finland
2023,World Health Organisation - core voluntary contributions account,1.36,0.0%,World Health Organisation - core voluntary contributions account,Finland
2023,Council of Europe,1.35,0.0%,Council of Europe,Finland
2023,United Nations Office for Disaster Risk Reduction,1.08,0.0%,United Nations Office for Disaster Risk Reduction,Finland
2023,MLF-MP,1.07,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Finland
2023,"United Nations Educational, Scientific and Cultural Organisation",0.87,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Finland
2023,International Institute for Democracy and Electoral Assistance ,0.71,0.0%,International Institute for Democracy and Electoral Assistance ,Finland
2023,Geneva Centre for the Democratic Control of Armed Forces,0.54,0.0%,Geneva Centre for the Democratic Control of Armed Forces,Finland
2023,International Vaccine Institute ,0.54,0.0%,International Vaccine Institute ,Finland
2023,UNIDO,0.53,0.0%,United Nations Industrial Development Organisation ,Finland
2023,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,0.41,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Finland
2023,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.4,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Finland
2023,World Trade Organisation - Advisory Centre on WTO Law,0.32,0.0%,World Trade Organisation - Advisory Centre on WTO Law,Finland
2023,International Organisation for Migration ,0.31,0.0%,International Organisation for Migration ,Finland
2023,United Nations Research Institute for Social Development ,0.18,0.0%,United Nations Research Institute for Social Development ,Finland
2023,International Telecommunications Union,0.13,0.0%,International Telecommunications Union,Finland
2023,Global Community Engagement and Resilience Fund,0.11,0.0%,Global Community Engagement and Resilience Fund,Finland
2023,United Nations Framework Convention on Climate Change ,0.09,0.0%,United Nations Framework Convention on Climate Change ,Finland
2023,International Renewable Energy Agency,0.08,0.0%,International Renewable Energy Agency,Finland
2023,Universal Postal Union ,0.08,0.0%,Universal Postal Union ,Finland
2023,European and Mediterranean Plant Protection Organisation ,0.06,0.0%,European and Mediterranean Plant Protection Organisation ,Finland
2023,Convention to Combat Desertification ,0.03,0.0%,Convention to Combat Desertification ,Finland
2023,United Nations Office on Drugs and Crime ,0.03,0.0%,United Nations Office on Drugs and Crime ,Finland
2023,UNIDIR,0.02,0.0%,United Nations Institute for Disarmament Research,Finland
2023,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.01,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Finland
2023,World Meteorological Organisation ,0.01,0.0%,World Meteorological Organisation ,Finland
2023,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Finland
