Year,Multi_short,ODA,Share,full name,Donor
2021,UNIDO,0.48,0.0%,United Nations Industrial Development Organisation ,Czechia
2021,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.37,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Czechia
2021,International Organisation for Migration ,0.22,0.0%,International Organisation for Migration ,Czechia
2021,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,0.22,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Czechia
2021,UNDP,0.19,0.0%,United Nations Development Programme ,Czechia
2021,UNWTO,0.18,0.0%,World Tourism Organization,Czechia
2021,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.09,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Czechia
2021,WOAH,0.08,0.0%,World Organisation for Animal Health,Czechia
2021,United Nations Framework Convention on Climate Change ,0.07,0.0%,United Nations Framework Convention on Climate Change ,Czechia
2021,International Telecommunications Union,0.07,0.0%,International Telecommunications Union,Czechia
2021,International Renewable Energy Agency,0.05,0.0%,International Renewable Energy Agency,Czechia
2021,European and Mediterranean Plant Protection Organisation ,0.05,0.0%,European and Mediterranean Plant Protection Organisation ,Czechia
2021,Universal Postal Union ,0.05,0.0%,Universal Postal Union ,Czechia
2021,World Health Organisation - core voluntary contributions account,0.03,0.0%,World Health Organisation - core voluntary contributions account,Czechia
2021,Convention to Combat Desertification ,0.03,0.0%,Convention to Combat Desertification ,Czechia
2021,United Nations Peacebuilding Fund,0.03,0.0%,United Nations Peacebuilding Fund,Czechia
2021,United Nations Democracy Fund,0.02,0.0%,United Nations Democracy Fund,Czechia
2021,International Organisation of the Francophonie,0.02,0.0%,International Organisation of the Francophonie,Czechia
2021,CITES,0.02,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Czechia
2021,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.02,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Czechia
2021,ICMP,0.02,0.0%,International Commission on Missing Persons,Czechia
2021,United Nations Entity for Gender Equality and the Empowerment of Women,0.02,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Czechia
2021,Community of Portuguese Speaking Countries ,0.01,0.0%,Community of Portuguese Speaking Countries ,Czechia
2021,World Intellectual Property Organisation ,0.01,0.0%,World Intellectual Property Organisation ,Czechia
2021,World Meteorological Organisation ,0.01,0.0%,World Meteorological Organisation ,Czechia
2021,United Nations Human Settlement Programme ,0.01,0.0%,United Nations Human Settlement Programme ,Czechia
2021,CEB,0.0,0.0%,Council of Europe Development Bank,Czechia
2022,European Commission - Development Share of Budget,296.43,0.55%,European Commission - Development Share of Budget,Czechia
2022,European Commission - European Development Fund,26.75,0.05%,European Commission - European Development Fund,Czechia
2022,IFC,7.21,0.01%,International Finance Corporation ,Czechia
2022,IDA,5.77,0.01%,International Development Association ,Czechia
2022,IBRD,5.6,0.01%,International Bank for Reconstruction and Development ,Czechia
2022,UN,5.5,0.01%,United Nations,Czechia
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",2.53,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Czechia
2022,GEF-TF,1.52,0.0%,Global Environment Facility Trust Fund,Czechia
2022,Council of Europe,1.46,0.0%,Council of Europe,Czechia
2022,FAO,1.38,0.0%,Food and Agricultural Organisation,Czechia
2022,World Health Organisation - assessed contributions,1.25,0.0%,World Health Organisation - assessed contributions,Czechia
2022,International Labour Organisation - Assessed Contributions,0.87,0.0%,International Labour Organisation - Assessed Contributions,Czechia
2022,Organization for Security and Co-operation in Europe,0.86,0.0%,Organization for Security and Co-operation in Europe,Czechia
2022,MLF-MP,0.79,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Czechia
2022,"United Nations Educational, Scientific and Cultural Organisation",0.76,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Czechia
2022,International Atomic Energy Agency - assessed contributions,0.52,0.0%,International Atomic Energy Agency - assessed contributions,Czechia
2022,United Nations Volunteers ,0.49,0.0%,United Nations Volunteers ,Czechia
2022,UNIDO,0.44,0.0%,United Nations Industrial Development Organisation ,Czechia
2022,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.36,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Czechia
2022,International Organisation for Migration ,0.21,0.0%,International Organisation for Migration ,Czechia
2022,United Nations Office for Disaster Risk Reduction,0.18,0.0%,United Nations Office for Disaster Risk Reduction,Czechia
2022,UNWTO,0.15,0.0%,World Tourism Organization,Czechia
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.14,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Czechia
2022,UNDP,0.12,0.0%,United Nations Development Programme ,Czechia
2022,WOAH,0.07,0.0%,World Organisation for Animal Health,Czechia
2022,United Nations Framework Convention on Climate Change ,0.07,0.0%,United Nations Framework Convention on Climate Change ,Czechia
2022,International Telecommunications Union,0.07,0.0%,International Telecommunications Union,Czechia
2022,International Renewable Energy Agency,0.05,0.0%,International Renewable Energy Agency,Czechia
2022,European and Mediterranean Plant Protection Organisation ,0.04,0.0%,European and Mediterranean Plant Protection Organisation ,Czechia
2022,Universal Postal Union ,0.04,0.0%,Universal Postal Union ,Czechia
2022,Convention to Combat Desertification ,0.03,0.0%,Convention to Combat Desertification ,Czechia
2022,CITES,0.02,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Czechia
2022,United Nations Entity for Gender Equality and the Empowerment of Women,0.02,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Czechia
2022,United Nations Peacebuilding Fund,0.02,0.0%,United Nations Peacebuilding Fund,Czechia
2022,CEB,0.01,0.0%,Council of Europe Development Bank,Czechia
2022,ICMP,0.01,0.0%,International Commission on Missing Persons,Czechia
2022,World Meteorological Organisation ,0.01,0.0%,World Meteorological Organisation ,Czechia
2022,United Nations Human Settlement Programme ,0.01,0.0%,United Nations Human Settlement Programme ,Czechia
2022,International Organisation of the Francophonie,0.01,0.0%,International Organisation of the Francophonie,Czechia
2022,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.01,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Czechia
2022,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Czechia
2022,UNIDIR,0.0,0.0%,United Nations Institute for Disarmament Research,Czechia
2023,European Commission - Development Share of Budget,254.88,0.42%,European Commission - Development Share of Budget,Czechia
2023,European Commission - European Development Fund,18.16,0.03%,European Commission - European Development Fund,Czechia
2023,IDA,11.03,0.02%,International Development Association ,Czechia
2023,IFC,5.51,0.01%,International Finance Corporation ,Czechia
2023,IBRD,4.71,0.01%,International Bank for Reconstruction and Development ,Czechia
2023,UN,3.3,0.01%,United Nations,Czechia
2023,FAO,2.66,0.0%,Food and Agricultural Organisation,Czechia
2023,World Trade Organisation - International Trade Centre ,1.57,0.0%,World Trade Organisation - International Trade Centre ,Czechia
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",1.48,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Czechia
2023,GEF-TF,1.4,0.0%,Global Environment Facility Trust Fund,Czechia
2023,Council of Europe,1.34,0.0%,Council of Europe,Czechia
2023,"United Nations Educational, Scientific and Cultural Organisation",1.13,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Czechia
2023,MLF-MP,1.02,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Czechia
2023,International Labour Organisation - Assessed Contributions,0.94,0.0%,International Labour Organisation - Assessed Contributions,Czechia
2023,International Development Association - Multilateral Debt Relief Initiative,0.8,0.0%,International Development Association - Multilateral Debt Relief Initiative,Czechia
2023,World Health Organisation - core voluntary contributions account,0.66,0.0%,World Health Organisation - core voluntary contributions account,Czechia
2023,World Health Organisation - assessed contributions,0.62,0.0%,World Health Organisation - assessed contributions,Czechia
2023,Organization for Security and Co-operation in Europe,0.61,0.0%,Organization for Security and Co-operation in Europe,Czechia
2023,International Atomic Energy Agency - assessed contributions,0.53,0.0%,International Atomic Energy Agency - assessed contributions,Czechia
2023,United Nations Volunteers ,0.45,0.0%,United Nations Volunteers ,Czechia
2023,UNIDO,0.39,0.0%,United Nations Industrial Development Organisation ,Czechia
2023,International Organisation for Migration ,0.25,0.0%,International Organisation for Migration ,Czechia
2023,United Nations Office for Disaster Risk Reduction,0.23,0.0%,United Nations Office for Disaster Risk Reduction,Czechia
2023,International Telecommunications Union,0.18,0.0%,International Telecommunications Union,Czechia
2023,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.16,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Czechia
2023,UNWTO,0.12,0.0%,World Tourism Organization,Czechia
2023,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.09,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Czechia
2023,United Nations Framework Convention on Climate Change ,0.08,0.0%,United Nations Framework Convention on Climate Change ,Czechia
2023,Universal Postal Union ,0.04,0.0%,Universal Postal Union ,Czechia
2023,International Renewable Energy Agency,0.04,0.0%,International Renewable Energy Agency,Czechia
2023,Convention to Combat Desertification ,0.03,0.0%,Convention to Combat Desertification ,Czechia
2023,International Organisation of the Francophonie,0.02,0.0%,International Organisation of the Francophonie,Czechia
2023,CITES,0.02,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Czechia
2023,United Nations Peacebuilding Fund,0.02,0.0%,United Nations Peacebuilding Fund,Czechia
2023,United Nations Entity for Gender Equality and the Empowerment of Women,0.02,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Czechia
2023,World Meteorological Organisation ,0.01,0.0%,World Meteorological Organisation ,Czechia
2023,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.01,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Czechia
2023,ICMP,0.01,0.0%,International Commission on Missing Persons,Czechia
2023,United Nations Human Settlement Programme ,0.01,0.0%,United Nations Human Settlement Programme ,Czechia
2023,CEB,0.0,0.0%,Council of Europe Development Bank,Czechia
