Year,Multi_short,ODA,Share,Full Name,Donor
2022,United Nations Mine Action Service ,0.82,0.0%,United Nations Mine Action Service ,Luxembourg
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.59,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Luxembourg
2022,United Nations Peacebuilding Fund,0.47,0.0%,United Nations Peacebuilding Fund,Luxembourg
2022,Organization for Security and Co-operation in Europe,0.41,0.0%,Organization for Security and Co-operation in Europe,Luxembourg
2022,Council of Europe,0.39,0.0%,Council of Europe,Luxembourg
2022,International Organisation of the Francophonie,0.38,0.0%,International Organisation of the Francophonie,Luxembourg
2022,FAO,0.28,0.0%,Food and Agricultural Organisation,Luxembourg
2022,World Health Organisation - assessed contributions,0.26,0.0%,World Health Organisation - assessed contributions,Luxembourg
2022,Geneva Centre for the Democratic Control of Armed Forces,0.23,0.0%,Geneva Centre for the Democratic Control of Armed Forces,Luxembourg
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.21,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Luxembourg
2022,International Labour Organisation - Assessed Contributions,0.17,0.0%,International Labour Organisation - Assessed Contributions,Luxembourg
2022,"United Nations Educational, Scientific and Cultural Organisation",0.15,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Luxembourg
2022,UNIDO,0.09,0.0%,United Nations Industrial Development Organisation ,Luxembourg
2022,UNEP,0.06,0.0%,United Nations Environment Programme ,Luxembourg
2022,International Organisation for Migration ,0.04,0.0%,International Organisation for Migration ,Luxembourg
2022,International Atomic Energy Agency - assessed contributions,0.02,0.0%,International Atomic Energy Agency - assessed contributions,Luxembourg
2022,Convention to Combat Desertification ,0.01,0.0%,Convention to Combat Desertification ,Luxembourg
2022,UNIDIR,0.0,0.0%,United Nations Institute for Disarmament Research,Luxembourg
2022,Geneva International Centre for Humanitarian Demining ,0.0,0.0%,Geneva International Centre for Humanitarian Demining ,Luxembourg
2023,European Commission - Development Share of Budget,52.49,0.09%,European Commission - Development Share of Budget,Luxembourg
2023,IDA,20.59,0.03%,International Development Association ,Luxembourg
2023,World Health Organisation - core voluntary contributions account,8.81,0.01%,World Health Organisation - core voluntary contributions account,Luxembourg
2023,UNICEF,7.95,0.01%,United Nations Children's Fund ,Luxembourg
